2
58882.0,63168.0
58959.0,63322.0
59034.0,60585.0
59145.0,61717.0
59164.0,59757.0
59168.0,61401.0
59250.0,61922.0
59318.0,62083.0
59458.0,61429.0
59464.0,60412.0
59518.0,62946.0
59529.0,61856.0
59534.0,60771.0
59546.0,60124.0
59577.0,63185.0
59665.0,63065.0
59675.0,63765.0
59713.0,61255.0
59719.0,59465.0
59759.0,63334.0
59771.0,62352.0
59778.0,64199.0
59781.0,65082.0
59801.0,63234.0
59803.0,60599.0
59810.0,63747.0
59874.0,61798.0
59900.0,61499.0
59938.0,60696.0
59953.0,60877.0
59962.0,59806.0
59977.0,61661.0
59983.0,62446.0
59987.0,60921.0
60019.0,62823.0
60019.0,61505.0
60039.0,64251.0
60090.0,61386.0
60097.0,65061.0
60113.0,60921.0
60131.0,61129.0
60153.0,60715.0
60165.0,62498.0
60187.0,59510.0
60189.0,63029.0
60191.0,61947.0
60202.0,58677.0
60235.0,61652.0
60249.0,61754.0
60256.0,58747.0
60296.0,60989.0
195041.0,16471.0
195044.0,12888.0
195050.0,12546.0
195054.0,13222.0
195073.0,11937.0
195074.0,13318.0
195092.0,13815.0
195093.0,13560.0
195094.0,13685.0
195095.0,15706.0
195097.0,14226.0
195099.0,15126.0
195099.0,14843.0
195103.0,14558.0
195106.0,13981.0
195118.0,14985.0
195121.0,12931.0
195135.0,15958.0
195136.0,13498.0
195141.0,15454.0
195142.0,13419.0
195143.0,15891.0
195144.0,15222.0
195149.0,14614.0
195155.0,13694.0
195159.0,14789.0
195163.0,11973.0
195163.0,14081.0
195164.0,13264.0
195168.0,15224.0
195169.0,14069.0
195170.0,17871.0
195174.0,15089.0
195181.0,15469.0
195193.0,16251.0
195195.0,14137.0
195198.0,15562.0
195205.0,13570.0
195206.0,14299.0
195210.0,16408.0
195214.0,12790.0
195216.0,16218.0
195224.0,14168.0
195225.0,15467.0
195226.0,15396.0
195227.0,12458.0
195232.0,12863.0
195237.0,12945.0
195239.0,15059.0
195241.0,12488.0
195244.0,11395.0
195247.0,13299.0
195247.0,15841.0
195252.0,16477.0
195253.0,11832.0
195258.0,11855.0
195258.0,13129.0
195261.0,13382.0
195262.0,11982.0
195275.0,12834.0
195275.0,13754.0
195282.0,13304.0
195284.0,13999.0
195285.0,15891.0
195286.0,12566.0
195289.0,14606.0
195290.0,14207.0
195291.0,15123.0
195296.0,15522.0
195299.0,16816.0
195300.0,12486.0
195314.0,14049.0
195323.0,15937.0
195326.0,13747.0
195332.0,15239.0
195332.0,14779.0
195336.0,12137.0
195336.0,13527.0
195337.0,14022.0
195349.0,13432.0
195354.0,15288.0
195356.0,15152.0
195361.0,16692.0
195369.0,13997.0
195370.0,14496.0
195378.0,14998.0
195378.0,14329.0
195384.0,15246.0
195390.0,15651.0
195394.0,13722.0
195403.0,14638.0
195405.0,15698.0
195411.0,14838.0
195415.0,15213.0
195427.0,13344.0
195428.0,13019.0
195438.0,14942.0
195457.0,12830.0
195461.0,14805.0
195476.0,15919.0
195476.0,15770.0
195482.0,16503.0
195482.0,11640.0
195488.0,14082.0
195489.0,13541.0
195493.0,15789.0
195495.0,15993.0
195496.0,15979.0
195496.0,14769.0
195497.0,15394.0
195506.0,15747.0
195522.0,11157.0
195523.0,14774.0
195524.0,13684.0
195528.0,13017.0
195529.0,13131.0
195529.0,10789.0
195530.0,13633.0
195534.0,15050.0
195539.0,14705.0
195540.0,15466.0
195541.0,13465.0
195545.0,14909.0
195546.0,16320.0
195549.0,11649.0
195552.0,14111.0
195553.0,17029.0
195553.0,11651.0
195562.0,14674.0
195569.0,14521.0
195571.0,16760.0
195573.0,13763.0
195573.0,14195.0
195578.0,14410.0
195583.0,12840.0
195589.0,13659.0
195592.0,14675.0
195593.0,14676.0
195595.0,14566.0
195596.0,15320.0
195599.0,14314.0
195600.0,11659.0
195601.0,14330.0
195602.0,12512.0
195605.0,14575.0
195630.0,14723.0
195633.0,17962.0
195634.0,13474.0
195644.0,14471.0
195648.0,12956.0
195648.0,13231.0
195649.0,15044.0
195651.0,13410.0
195656.0,14161.0
195656.0,16091.0
195660.0,12837.0
195661.0,12554.0
195662.0,15379.0
195669.0,14921.0
195669.0,14545.0
195675.0,17108.0
195676.0,13494.0
195678.0,14279.0
195679.0,12187.0
195682.0,14119.0
195686.0,16072.0
195687.0,12893.0
195691.0,15565.0
195691.0,14494.0
195692.0,14909.0
195699.0,17470.0
195711.0,13241.0
195713.0,13445.0
195716.0,10822.0
195717.0,13195.0
195718.0,15317.0
195721.0,17178.0
195727.0,14586.0
195731.0,14347.0
195733.0,16540.0
195734.0,14806.0
195738.0,15106.0
195742.0,14566.0
195742.0,15241.0
195745.0,12109.0
195752.0,12612.0
195754.0,15949.0
195754.0,15586.0
195755.0,16090.0
195758.0,10477.0
195759.0,11977.0
195761.0,11024.0
195762.0,12880.0
195763.0,12202.0
195765.0,14696.0
195767.0,14844.0
195780.0,14682.0
195780.0,14060.0
195781.0,14455.0
195783.0,13514.0
195787.0,14326.0
195790.0,16017.0
195791.0,13884.0
195805.0,16136.0
195807.0,16688.0
195811.0,15420.0
195813.0,15620.0
195813.0,14675.0
195814.0,15401.0
195817.0,14128.0
195829.0,13244.0
195839.0,16526.0
195840.0,13238.0
195840.0,16195.0
195844.0,17822.0
195849.0,12001.0
195851.0,15481.0
195853.0,13733.0
195855.0,15364.0
195862.0,14292.0
195865.0,14363.0
195867.0,15955.0
195868.0,13774.0
195869.0,15310.0
195870.0,16122.0
195871.0,13971.0
195873.0,16234.0
195885.0,16039.0
195892.0,14244.0
195905.0,14959.0
195909.0,15536.0
195909.0,16140.0
195917.0,14249.0
195925.0,15773.0
195931.0,14291.0
195933.0,14557.0
195945.0,15775.0
195950.0,15145.0
195950.0,13379.0
195958.0,16748.0
195958.0,12484.0
195968.0,12776.0
195973.0,13786.0
195976.0,13613.0
195980.0,15345.0
195990.0,13588.0
195991.0,16713.0
195992.0,14219.0
195998.0,13797.0
196002.0,13185.0
196004.0,14859.0
196010.0,13554.0
196011.0,15138.0
196019.0,15540.0
196022.0,11872.0
196022.0,15478.0
196031.0,12832.0
196038.0,12919.0
196038.0,16759.0
196039.0,15034.0
196050.0,13739.0
196056.0,14931.0
196057.0,14300.0
196064.0,16476.0
196066.0,14900.0
196066.0,14197.0
196070.0,14747.0
196072.0,14793.0
196072.0,14535.0
196078.0,16936.0
196082.0,13051.0
196082.0,16074.0
196085.0,14729.0
196085.0,16216.0
196086.0,16476.0
196086.0,14022.0
196093.0,13994.0
196097.0,12831.0
196116.0,14491.0
196120.0,14576.0
196122.0,16355.0
196123.0,12754.0
196127.0,14945.0
196129.0,12085.0
196130.0,14789.0
196140.0,17171.0
196145.0,14319.0
196150.0,13938.0
196153.0,12275.0
196154.0,17015.0
196165.0,15665.0
196167.0,12820.0
196169.0,16763.0
196176.0,11807.0
196193.0,16219.0
196194.0,15342.0
196194.0,13665.0
196196.0,14564.0
196196.0,16131.0
196199.0,15045.0
196200.0,17418.0
196200.0,15554.0
196203.0,15296.0
196204.0,15278.0
196211.0,17049.0
196214.0,15107.0
196214.0,14035.0
196223.0,15529.0
196225.0,17304.0
196227.0,14895.0
196229.0,15122.0
196233.0,13992.0
196235.0,15361.0
196237.0,14156.0
196237.0,15301.0
196255.0,15877.0
196262.0,13132.0
196265.0,11647.0
196268.0,13486.0
196275.0,13995.0
196284.0,12610.0
196296.0,13499.0
196309.0,13186.0
196310.0,15745.0
196315.0,13145.0
196324.0,14444.0
196328.0,13216.0
196329.0,14352.0
196332.0,15890.0
196335.0,14050.0
196344.0,13752.0
196348.0,15706.0
196348.0,14661.0
196350.0,16090.0
196351.0,16929.0
196356.0,14198.0
196357.0,17231.0
196373.0,12921.0
196374.0,13133.0
196376.0,13731.0
196377.0,13806.0
196377.0,16029.0
196388.0,14264.0
196392.0,14505.0
196393.0,15283.0
196402.0,12539.0
196403.0,16076.0
196404.0,15373.0
196408.0,13765.0
